2861,Onze-Lieve-Vrouw-Waver,4.5799614,51.06249,Anvers
2870,Breendonk,4.313610863,51.04527,Anvers
2870,Liezele,4.28085161,51.05486,Anvers
2870,Puurs,4.286192868,51.072,Anvers
2870,Ruisbroek,4.337981582,51.08021,Anvers
2880,Bornem,4.242326005,51.09246,Anvers
2880,Hingene,4.293086293,51.10311,Anvers
2880,Mariekerke,4.201030955,51.06647,Anvers
2880,Weert,4.185588275,51.10151,Anvers
2890,Lippelo,4.251921393,51.04515,Anvers
2890,Oppuurs,4.238988952,51.06221,Anvers
2890,Sint-Amands,4.21073482,51.04634,Anvers
2900,Schoten,4.4980446,51.25163,Anvers
2910,Essen,4.4701309,51.4678,Anvers
2920,Kalmthout,4.4763255,51.38327,Anvers
2930,Brasschaat,4.489307,51.29309,Anvers
2940,Hoevenen,4.4046996,51.30662,Anvers
2940,Stabroek,4.370312016,51.33519,Anvers
2950,Kapellen,4.431231831,51.33276,Anvers
2960,Brecht,4.597238179,51.33477,Anvers
2960,Sint-Job-In-'t-Goor,4.5759347,51.29559,Anvers
2960,Sint-Lenaarts,4.6782162,51.34538,Anvers
2970,'s Gravenwezel,4.5556038,51.26249,Anvers
2970,Schilde,4.595515736,51.2571,Anvers
2980,Halle,4.645556534,51.24284,Anvers
2980,Zoersel,4.7132557,51.27167,Anvers
2990,Loenhout,4.6428328,51.39945,Anvers
2990,Wuustwezel,4.565174345,51.38525,Anvers
3000,Leuven,4.692990322,50.88125,Brabant Flamand
3001,Heverlee,4.693130751,50.85173,Brabant Flamand
3010,Kessel Lo,4.730761495,50.88992,Brabant Flamand
3012,Wilsele,4.7136294,50.90954,Brabant Flamand
3018,Wijgmaal,4.7001214,50.92643,Brabant Flamand
3020,Herent,4.672714,50.90793,Brabant Flamand
3020,Veltem-Beisem,4.6255138,50.9021,Brabant Flamand
3020,Winksele,4.640447196,50.91248,Brabant Flamand
3040,Huldenberg,4.58285874,50.79509,Brabant Flamand
3040,Loonbeek,4.6067572,50.80703,Brabant Flamand
3040,Neerijse,4.629029113,50.81115,Brabant Flamand
3040,Ottenburg,4.625802458,50.7541,Brabant Flamand
3040,Sint-Agatha-Rode,4.632955656,50.77948,Brabant Flamand
3050,Oud-Heverlee,4.6678971,50.82177,Brabant Flamand
3051,Sint-Joris-Weert,4.645828979,50.8051,Brabant Flamand
3052,Blanden,4.705679661,50.82817,Brabant Flamand
3053,Haasrode,4.728370694,50.81786,Brabant Flamand
3054,Vaalbeek,4.685271359,50.82408,Brabant Flamand
3060,Bertem,4.6322907,50.87065,Brabant Flamand
3060,Korbeek-Dijle,4.629943974,50.84701,Brabant Flamand
3061,Leefdaal,4.590504365,50.84199,Brabant Flamand
3070,Kortenberg,4.536470704,50.88327,Brabant Flamand
3071,Erps-Kwerps,4.575086413,50.9105,Brabant Flamand
3078,Everberg,4.554594959,50.87266,Brabant Flamand
3078,Meerbeek,4.597269254,50.87829,Brabant Flamand
3080,Duisburg,4.545208432,50.81105,Brabant Flamand
3080,Tervuren,4.5144027,50.82277,Brabant Flamand
3080,Vossem,4.556566089,50.83488,Brabant Flamand
3090,Overijse,4.5385226,50.77293,Brabant Flamand
3110,Rotselaar,4.714320596,50.95436,Brabant Flamand
3111,Wezemaal,4.768330689,50.94826,Brabant Flamand
3118,Werchter,4.702687723,50.97072,Brabant Flamand
3120,Tremelo,4.6755134,50.99005,Brabant Flamand
3128,Baal,4.750536766,51.00753,Brabant Flamand
3130,Begijnendijk,4.782640312,51.02422,Brabant Flamand
3130,Betekom,4.790830177,50.99603,Brabant Flamand
3140,Keerbergen,4.6265551,51.00492,Brabant Flamand
3150,Haacht,4.6386824,50.97693,Brabant Flamand
3150,Tildonk,4.659516578,50.94082,Brabant Flamand
3150,Wespelaar,4.632589056,50.95645,Brabant Flamand
3190,Boortmeerbeek,4.575800525,50.97829,Brabant Flamand
3191,Hever,4.5553278,50.99259,Brabant Flamand
3200,Aarschot,4.8245687,50.98416,Brabant Flamand
3200,Gelrode,4.804273044,50.96708,Brabant Flamand
3201,Langdorp,4.885698962,51.01187,Brabant Flamand
3202,Rillaar,4.897049427,50.97591,Brabant Flamand
3210,Linden,4.775684751,50.89891,Brabant Flamand
3210,Lubbeek,4.840059941,50.88211,Brabant Flamand
3211,Binkom,4.890888586,50.87214,Brabant Flamand
3212,Pellenberg,4.789408665,50.87211,Brabant Flamand
3220,Holsbeek,4.755729672,50.92172,Brabant Flamand
3220,Kortrijk-Dutsel,4.785455563,50.91851,Brabant Flamand
3220,Sint-Pieters-Rode,4.829187298,50.92081,Brabant Flamand
